date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
20200501,ME,1123,19546,,37,177,17,,9,,657,B,05-01-20 11:45,2020-05-01T11:45:00Z,05-01-20 7:45,55,177,2020-05-01T11:45:00Z,,,,1123,28,0,20669,28,20669,2,7
20200501,MI,48240,178807,,2319,,966,,760,,8342,A+,05-01-20 11:00,2020-05-01T11:00:00Z,05-01-20 7:00,4520,,2020-05-01T11:00:00Z,232528,53721,178807,46455,735,9863,227047,10598,227047,86,0
20200501,MN,8736,77214,,369,1096,118,380,,,1911,A,4/30/2020 17:00,2020-04-30T17:00:00Z,01-04-30 13:00,371,1096,2020-04-30T17:00:00Z,85950,,,5730,620,3865,85950,4485,85950,28,52
20200501,MO,7835,74590,,883,,,,137,,,A,05-01-20 15:00,2020-05-01T15:00:00Z,05-01-20 11:00,337,,2020-05-01T15:00:00Z,88989,9578,79260,7835,273,1465,82425,1738,82425,8,0
20200501,MP,14,749,,,,,,,,12,D,05-01-20 6:27,2020-05-01T06:27:00Z,05-01-20 2:27,2,,2020-05-01T06:27:00Z,,,,,0,164,763,164,763,0,0
20200501,MS,7212,64336,,651,1226,160,,75,,3413,B,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,281,1226,2020-04-30T00:00:00Z,,,,7212,397,4811,71548,5208,71548,20,51
20200501,MT,453,13750,,5,61,,,,,397,C,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,16,61,2020-04-30T00:00:00Z,,,,453,0,289,14203,289,14203,0,0
20200501,NC,10923,122909,,547,,,,,,,B,05-01-20 11:00,2020-05-01T11:00:00Z,05-01-20 7:00,399,,2020-05-01T11:00:00Z,,,,10923,414,5382,133832,5796,133832,21,0
20200501,ND,1107,28418,,27,86,,,,,482,C,05-01-20 13:00,2020-05-01T13:00:00Z,05-01-20 9:00,23,86,2020-05-01T13:00:00Z,,,,1107,40,2025,29525,2065,29525,4,1
20200501,NE,4281,23104,,,,,,,,,D,4/30/2020 19:45,2020-04-30T19:45:00Z,01-04-30 15:45,70,,2020-04-30T19:45:00Z,,,,4281,497,1567,27385,2064,27385,2,0
20200501,NH,2146,19903,302,112,262,,,,,980,C,4/30/2020 09:00,2020-04-30T09:00:00Z,01-04-30 5:00,72,262,2020-04-30T09:00:00Z,,,,2146,92,36,22049,128,22049,6,3
20200501,NJ,121190,135355,583,5972,,1724,,1286,,15642,A+,05-01-20 13:00,2020-05-01T13:00:00Z,05-01-20 9:00,7538,,2020-05-01T13:00:00Z,,,,121190,2538,6089,256545,8627,256545,310,0
20200501,NM,3411,64458,,172,536,,,,,760,C,05-01-20 10:55,2020-05-01T10:55:00Z,05-01-20 6:55,123,536,2020-05-01T10:55:00Z,,,,3411,198,2586,67869,2784,67869,11,0
20200501,NV,5227,38368,,,,,,,,182,D,05-01-20 10:00,2020-05-01T10:00:00Z,05-01-20 6:00,277,,2020-05-01T10:00:00Z,53984,,,5227,229,1380,43595,1609,43595,8,0
20200501,NY,308314,619124,,10993,78224,,,,,56187,B,05-01-20 0:00,2020-05-01T00:00:00Z,01-04-30 20:00,18610,78224,2020-05-01T00:00:00Z,,,,308314,3942,22860,927438,26802,927438,289,824
20200501,OH,18743,121763,,,3634,,1056,,,,B,05-01-20 14:00,2020-05-01T14:00:00Z,05-01-20 10:00,1002,3634,2020-05-01T14:00:00Z,,,,17962,716,5900,140506,6616,140506,27,101
20200501,OK,3748,59804,,255,715,113,,,,2467,A,05-01-20 0:00,2020-05-01T00:00:00Z,01-04-30 20:00,230,715,2020-05-01T00:00:00Z,66866,4032,62714,,130,0,63552,130,63552,8,12
20200501,OR,2579,55597,,208,591,49,,23,,,A,05-01-20 11:00,2020-05-01T11:00:00Z,05-01-20 7:00,104,591,2020-05-01T11:00:00Z,,,,,69,2075,58176,2144,58176,1,13
20200501,PA,46971,180477,,2683,,,,590,,,B,05-01-20 15:30,2020-05-01T15:30:00Z,05-01-20 11:30,2354,,2020-05-01T15:30:00Z,,,,,1208,4875,227448,6083,227448,62,0
20200501,PR,1575,9313,,,,,,,,,D,05-01-20 6:00,2020-05-01T06:00:00Z,05-01-20 2:00,92,,2020-05-01T06:00:00Z,,,,964,36,0,10888,36,10888,0,0
20200501,RI,8962,57686,,352,937,76,,51,,485,A+,05-01-20 0:00,2020-05-01T00:00:00Z,01-04-30 20:00,279,937,2020-05-01T00:00:00Z,,,,,341,2597,66648,2938,66648,13,41
20200501,SC,6258,53121,,,1110,,,,,3622,B,05-01-20 16:00,2020-05-01T16:00:00Z,05-01-20 12:00,256,1110,2020-05-01T16:00:00Z,59379,,,6258,163,2704,59379,2867,59379,12,110
20200501,SD,2525,14838,,69,179,,,,,1686,C,05-01-20 11:28,2020-05-01T11:28:00Z,05-01-20 7:28,21,179,2020-05-01T11:28:00Z,,,,2525,76,259,17363,335,17363,4,6
20200501,TN,11891,174241,,,1113,,,,,5546,B,05-01-20 15:00,2020-05-01T15:00:00Z,05-01-20 11:00,204,1113,2020-05-01T15:00:00Z,,,,11891,1156,7350,186132,8506,186132,5,68
20200501,TX,29229,322546,,1778,,,,,,14122,B,05-01-20 13:00,2020-05-01T13:00:00Z,05-01-20 9:00,816,,2020-05-01T13:00:00Z,,,,29229,1142,20333,351775,21475,351775,34,0
20200501,UT,4828,107730,,,403,,,,,2062,C,05-01-20 15:00,2020-05-01T15:00:00Z,05-01-20 11:00,46,403,2020-05-01T15:00:00Z,,,,4828,156,3901,112558,4057,112558,0,13
20200501,VA,16901,89539,468,1431,3654,366,,193,,2196,B,4/30/2020 17:00,2020-04-30T17:00:00Z,01-04-30 13:00,581,3654,2020-04-30T17:00:00Z,,,,16109,1055,13876,106440,14931,106440,29,0
20200501,VI,66,811,68,,,,,,,51,C,4/30/2020 20:37,2020-04-30T20:37:00Z,01-04-30 16:37,4,,2020-04-30T20:37:00Z,,,,66,0,4,877,4,877,0,0
20200501,VT,885,14930,,19,,,,,,,C,05-01-20 0:00,2020-05-01T00:00:00Z,01-04-30 20:00,50,,2020-05-01T00:00:00Z,,,,879,6,573,15815,579,15815,1,0
20200501,WA,16653,193449,,470,,120,,,,,B,05-01-20 0:00,2020-05-01T00:00:00Z,01-04-30 20:00,814,,2020-05-01T00:00:00Z,,,,15899,344,4448,210102,4792,210102,13,0
20200501,WI,8550,72566,218,560,1544,127,391,,,3352,A+,05-01-20 16:00,2020-05-01T16:00:00Z,05-01-20 12:00,327,1544,2020-05-01T16:00:00Z,,,,7314,498,3172,81116,3670,81116,11,32
20200501,WV,1136,45708,,81,,33,,18,,555,C,05-01-20 10:00,2020-05-01T10:00:00Z,05-01-20 6:00,46,,2020-05-01T10:00:00Z,46844,,,1136,18,2285,46844,2303,46844,5,0
20200501,WY,559,9136,,13,56,,,,,373,C,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,7,56,2020-04-30T00:00:00Z,9551,429,9122,415,15,234,9695,249,9695,0,0
20200430,AK,355,18764,,19,,,,,,252,C,4/30/2020 15:00,2020-04-30T15:00:00Z,01-04-30 11:00,9,,2020-04-30T15:00:00Z,19119,,,,0,0,19119,0,19119,0,0
20200430,AL,7019,80177,,,978,,335,,195,,B,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,269,978,2020-04-30T00:00:00Z,,,,7019,177,6570,87196,6747,87196,24,33
20200430,AR,3255,45124,,95,402,,,23,85,1305,B,4/30/2020 14:49,2020-04-30T14:49:00Z,01-04-30 10:49,61,402,2020-04-30T14:49:00Z,,,,3255,63,2867,48379,2930,48379,2,13
20200430,AS,0,3,17,,,,,,,,F,4/19/2020 00:00,2020-04-19T00:00:00Z,01-04-18 20:00,0,,2020-04-19T00:00:00Z,,,,,0,0,3,0,3,0,0
20200430,AZ,7648,64138,,755,1937,311,,194,,1499,A+,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,320,1937,2020-04-30T00:00:00Z,71786,,,,446,2527,71786,2973,71786,16,53
20200430,CA,48917,576420,,4981,,1473,,,,,B,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,1982,,2020-04-29T00:00:00Z,625337,,,48917,2417,19781,625337,22198,625337,95,0
20200430,CO,14758,56301,,966,2621,,,,,2415,B,4/28/2020 00:00,2020-04-28T00:00:00Z,01-04-27 20:00,766,2621,2020-04-28T00:00:00Z,,,,13148,23,1587,71059,1610,71059,6,11
20200430,CT,27700,69433,,1650,,,,,,,C,4/30/2020 16:00,2020-04-30T16:00:00Z,01-04-30 12:00,2257,,2020-04-30T16:00:00Z,,,,27700,933,1382,97133,2315,97133,89,0
20200430,DC,4323,15756,,,,,,,,660,B,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,224,,2020-04-30T00:00:00Z,,,,4323,217,633,20079,850,20079,19,0
20200430,DE,4734,17086,,296,,,,,,1275,B,4/30/2020 12:10,2020-04-30T12:10:00Z,01-04-30 8:10,210,,2020-04-30T12:10:00Z,,,,4734,79,203,21820,282,21820,6,0
20200430,FL,33690,348715,1187,,5795,,,,,,C,4/30/2020 09:44,2020-04-30T09:44:00Z,01-04-30 5:44,1290,5795,2020-04-30T09:44:00Z,,,,33690,497,8420,382405,8917,382405,50,171
20200430,GA,26155,122889,,,5156,,1171,,,,A,4/30/2020 14:25,2020-04-30T14:25:00Z,01-04-30 10:25,1120,5156,2020-04-30T14:25:00Z,149044,,,26155,583,4522,149044,5105,149044,27,100
20200430,GU,146,1962,,,,,,,,131,F,4/30/2020 09:15,2020-04-30T09:15:00Z,01-04-30 5:15,5,,2020-04-30T09:15:00Z,,,,142,1,260,2108,261,2108,0,0
20200430,HI,613,30027,,,69,,,,,516,B,4/29/2020 18:00,2020-04-29T18:00:00Z,01-04-29 14:00,16,69,2020-04-29T18:00:00Z,,,,612,4,1018,30640,1022,30640,0,0
20200430,IA,7145,35522,,335,,121,,86,,2697,B,4/29/2020 12:00,2020-04-29T12:00:00Z,01-04-29 8:00,162,,2020-04-29T12:00:00Z,,,,7145,302,1028,42667,1330,42667,14,0
20200430,ID,1984,26862,,,175,,74,,,1121,C,4/29/2020 19:00,2020-04-29T19:00:00Z,01-04-29 15:00,60,175,2020-04-29T19:00:00Z,28693,,,1831,32,432,28846,464,28846,0,2
20200430,IL,52918,216949,,4953,,1289,,785,,,A,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,2355,,2020-04-30T00:00:00Z,,,,52918,2563,10637,269867,13200,269867,140,0
20200430,IN,17835,77163,,1466,,549,,275,,,A+,4/29/2020 23:59,2020-04-29T23:59:00Z,01-04-29 19:59,1114,,2020-04-29T23:59:00Z,,,,17835,653,2795,94998,3448,94998,49,0
20200430,KS,4238,27388,,,523,,201,,93,272,A,4/30/2020 10:00,2020-04-30T10:00:00Z,01-04-30 6:00,129,523,2020-04-30T10:00:00Z,,,,4238,500,1668,31626,2168,31626,4,8
20200430,KY,4539,49562,,325,1359,176,636,,,1668,A,4/29/2020 17:00,2020-04-29T17:00:00Z,01-04-29 13:00,235,1359,2020-04-29T17:00:00Z,,,,4539,164,1526,54101,1690,54101,10,28
20200430,LA,28001,133308,,1601,,,,231,,17303,B,4/30/2020 13:00,2020-04-30T13:00:00Z,01-04-30 9:00,1862,,2020-04-30T13:00:00Z,,,,28001,341,4400,161309,4741,161309,60,0
20200430,MA,62205,213442,,3803,5942,1001,,,,,A,4/30/2020 16:00,2020-04-30T16:00:00Z,01-04-30 12:00,3562,5942,2020-04-30T16:00:00Z,,,,62205,1940,8089,275647,10029,275647,157,184
20200430,MD,21742,92617,,1711,4559,590,,,,1432,A,4/30/2020 10:00,2020-04-30T10:00:00Z,01-04-30 6:00,1226,4559,2020-04-30T10:00:00Z,,,,21742,893,2537,114359,3430,114359,58,157
20200430,ME,1095,19546,,35,170,18,,8,,631,B,4/30/2020 11:45,2020-04-30T11:45:00Z,01-04-30 7:45,53,170,2020-04-30T11:45:00Z,,,,1095,39,0,20641,39,20641,1,4
20200430,MI,47505,168944,,2319,,966,,760,,8342,A+,4/30/2020 11:00,2020-04-30T11:00:00Z,01-04-30 7:00,4434,,2020-04-30T11:00:00Z,221578,52634,168944,46072,1017,10571,216449,11588,216449,99,0
20200430,MN,8116,73349,,365,1044,130,358,,,1829,A,4/29/2020 17:00,2020-04-29T17:00:00Z,01-04-29 13:00,343,1044,2020-04-29T17:00:00Z,81465,,,5136,648,3699,81465,4347,81465,24,94
20200430,MO,7562,73125,,853,,,,141,,,A,4/30/2020 15:00,2020-04-30T15:00:00Z,01-04-30 11:00,329,,2020-04-30T15:00:00Z,84070,9201,74728,7562,137,3391,80687,3528,80687,11,0
20200430,MP,14,585,,,,,,,,12,D,4/30/2020 07:00,2020-04-30T07:00:00Z,01-04-30 3:00,2,,2020-04-30T07:00:00Z,,,,,0,375,599,375,599,0,0
20200430,MS,6815,59525,,639,1175,146,,72,,3413,B,4/29/2020 19:00,2020-04-29T19:00:00Z,01-04-29 15:00,261,1175,2020-04-29T19:00:00Z,,,,6815,246,0,66340,246,66340,11,49
20200430,MT,453,13461,,5,61,,,,,392,C,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,16,61,2020-04-30T00:00:00Z,,,,453,2,384,13914,386,13914,0,0
20200430,NC,10509,117527,,546,,,,,,,B,4/30/2020 11:00,2020-04-30T11:00:00Z,01-04-30 7:00,378,,2020-04-30T11:00:00Z,,,,10509,561,9035,128036,9596,128036,24,0
20200430,ND,1067,26393,,30,85,,,,,458,C,4/30/2020 13:00,2020-04-30T13:00:00Z,01-04-30 9:00,19,85,2020-04-30T13:00:00Z,,,,1067,34,1890,27460,1924,27460,0,3
20200430,NE,3784,21537,,,,,,,,,D,4/29/2020 19:45,2020-04-29T19:45:00Z,01-04-29 15:45,68,,2020-04-29T19:45:00Z,,,,3784,410,1280,25321,1690,25321,13,0
20200430,NH,2054,19867,272,107,259,,,,,980,C,4/29/2020 09:00,2020-04-29T09:00:00Z,01-04-29 5:00,66,259,2020-04-29T09:00:00Z,,,,2054,44,1131,21921,1175,21921,6,10
20200430,NJ,118652,129266,478,6137,,1765,,1271,,15642,A+,4/30/2020 13:00,2020-04-30T13:00:00Z,01-04-30 9:00,7228,,2020-04-30T13:00:00Z,,,,118652,2388,4212,247918,6600,247918,458,0
20200430,NM,3213,61872,,163,536,,,,,734,C,4/29/2020 20:02,2020-04-29T20:02:00Z,01-04-29 16:02,112,536,2020-04-29T20:02:00Z,,,,3213,239,3101,65085,3340,65085,2,27
20200430,NV,4998,36988,,,,,,,,158,D,4/30/2020 10:00,2020-04-30T10:00:00Z,01-04-30 6:00,269,,2020-04-30T10:00:00Z,51761,,,4998,100,858,41986,958,41986,12,0
20200430,NY,304372,596264,,11598,77400,,,,,54771,B,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,18321,77400,2020-04-30T00:00:00Z,,,,,4681,23474,900636,28155,900636,306,950
20200430,OH,18027,115863,,,3533,,1035,,,,B,4/30/2020 14:00,2020-04-30T14:00:00Z,01-04-30 10:00,975,3533,2020-04-30T14:00:00Z,,,,17285,724,4258,133890,4982,133890,38,112
20200430,OK,3618,59804,,291,703,127,,,,2401,A,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,222,703,2020-04-29T00:00:00Z,63779,3859,59804,,145,2010,63422,2155,63422,8,10
20200430,OR,2510,53522,,243,578,65,,28,,,A,4/30/2020 11:00,2020-04-30T11:00:00Z,01-04-30 7:00,103,578,2020-04-30T11:00:00Z,,,,2510,64,1496,56032,1560,56032,2,9
20200430,PA,45763,175602,,2707,,,,556,,,B,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,2292,,2020-04-30T00:00:00Z,,,,,1397,5085,221365,6482,221365,97,0
20200430,PR,1539,9313,,,,,,,,,D,4/30/2020 06:00,2020-04-30T06:00:00Z,01-04-30 2:00,92,,2020-04-30T06:00:00Z,,,,955,106,0,10852,106,10852,6,0
20200430,RI,8621,55089,,339,896,85,,54,,461,A+,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,266,896,2020-04-30T00:00:00Z,,,,,374,3171,63710,3545,63710,15,146
20200430,SC,6095,50417,,,1000,,,,,3252,B,4/30/2020 16:04,2020-04-30T16:04:00Z,01-04-30 12:04,244,1000,2020-04-30T16:04:00Z,,,,6095,214,2081,56512,2295,56512,41,0
20200430,SD,2449,14579,,76,173,,,,,1573,C,4/30/2020 11:31,2020-04-30T11:31:00Z,01-04-30 7:31,17,173,2020-04-30T11:31:00Z,,,,2449,76,119,17028,195,17028,4,8
20200430,TN,10735,166891,,,1045,,,,,5338,B,4/28/2020 15:00,2020-04-28T15:00:00Z,01-04-28 11:00,199,1045,2020-04-28T15:00:00Z,,,,10366,369,8708,177626,9077,177626,4,32
20200430,TX,28087,302213,,1686,,,,,,13353,B,4/29/2020 13:00,2020-04-29T13:00:00Z,01-04-29 9:00,782,,2020-04-29T13:00:00Z,,,,,1033,14477,330300,15510,330300,50,0
20200430,UT,4672,103829,,,390,,,,,1939,C,4/30/2020 15:00,2020-04-30T15:00:00Z,01-04-30 11:00,46,390,2020-04-30T15:00:00Z,,,,4672,177,2546,108501,2723,108501,1,7
20200430,VA,15846,75663,583,1550,3654,372,,208,,2104,B,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,552,3654,2020-04-30T00:00:00Z,,,,15180,885,4684,91509,5569,91509,30,46
20200430,VI,66,807,43,,,,,,,51,C,4/29/2020 18:12,2020-04-29T18:12:00Z,01-04-29 14:12,4,,2020-04-29T18:12:00Z,,,,66,4,75,873,79,873,0,0
20200430,VT,879,14357,,23,,,,,,,C,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,49,,2020-04-30T00:00:00Z,,,,866,13,202,15236,215,15236,2,0
20200430,WA,16309,189001,,474,,145,,,,,B,4/30/2020 00:00,2020-04-30T00:00:00Z,01-04-29 20:00,801,,2020-04-30T00:00:00Z,,,,15589,267,4615,205310,4882,205310,15,0
20200430,WI,8052,69394,195,554,1512,119,382,,,3352,A+,4/30/2020 16:00,2020-04-30T16:00:00Z,01-04-30 12:00,316,1512,2020-04-30T16:00:00Z,,,,6854,392,2764,77446,3156,77446,8,23
20200430,WV,1118,43423,,84,,38,,20,,545,C,4/30/2020 10:00,2020-04-30T10:00:00Z,01-04-30 6:00,41,,2020-04-30T10:00:00Z,44541,,,1118,23,1447,44541,1470,44541,3,0
20200430,WY,544,8902,,13,56,,,,,371,C,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,7,56,2020-04-29T00:00:00Z,9306,418,8888,404,8,221,9446,229,9446,0,0
20200429,AK,355,18764,,14,,,,,,240,B,4/28/2020 14:50,2020-04-28T14:50:00Z,01-04-28 10:50,9,,2020-04-28T14:50:00Z,19119,,,,4,2026,19119,2030,19119,0,0
20200429,AL,6842,73607,,,945,,335,,195,,B,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,245,945,2020-04-29T00:00:00Z,,,,6842,155,4467,80449,4622,80449,3,34
20200429,AR,3192,42257,,93,389,,,18,82,1249,B,4/29/2020 09:00,2020-04-29T09:00:00Z,01-04-29 5:00,59,389,2020-04-29T09:00:00Z,,,,3192,81,4697,45449,4778,45449,7,389
20200429,AS,0,3,17,,,,,,,,F,4/19/2020 00:00,2020-04-19T00:00:00Z,01-04-18 20:00,0,,2020-04-19T00:00:00Z,,,,,0,0,3,0,3,0,0
20200429,AZ,7202,61611,,756,1884,312,,191,,1475,A+,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,304,1884,2020-04-29T00:00:00Z,68813,,,,254,1121,68813,1375,68813,11,60
20200429,CA,46500,556639,,5011,,1512,,,,,B,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,1887,,2020-04-29T00:00:00Z,603139,,,46500,1469,24062,603139,25531,603139,78,0
20200429,CO,14735,54714,,964,2610,,,,,2275,B,4/27/2020 00:00,2020-04-27T00:00:00Z,01-04-26 20:00,760,2610,2020-04-27T00:00:00Z,,,,12741,856,2252,69449,3108,69449,54,125
20200429,CT,26767,68051,,1691,,,,,,,C,4/29/2020 16:00,2020-04-29T16:00:00Z,01-04-29 12:00,2168,,2020-04-29T16:00:00Z,,,,26767,455,1618,94818,2073,94818,79,0
20200429,DC,4106,15123,,,,,,,,660,B,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,205,,2020-04-29T00:00:00Z,,,,4106,112,232,19229,344,19229,15,0
20200429,DE,4655,16883,,326,,,,,,1173,B,4/28/2020 18:00,2020-04-28T18:00:00Z,01-04-28 14:00,204,,2020-04-28T18:00:00Z,,,,4655,80,278,21538,358,21538,12,0
20200429,FL,33193,340295,1252,,5624,,,,,,C,4/29/2020 09:51,2020-04-29T09:51:00Z,01-04-29 5:51,1240,5624,2020-04-29T09:51:00Z,,,,33193,347,6266,373488,6613,373488,86,358
20200429,GA,25572,118367,,,5056,,1148,,,,A,4/29/2020 14:25,2020-04-29T14:25:00Z,01-04-29 10:25,1093,5056,2020-04-29T14:25:00Z,140223,,,25411,957,2962,143939,3919,143939,67,242
20200429,GU,145,1702,,,,,,,,130,D,4/29/2020 09:35,2020-04-29T09:35:00Z,01-04-29 5:35,5,,2020-04-29T09:35:00Z,,,,141,0,164,1847,164,1847,0,0
20200429,HI,609,29009,,,69,,,,,505,B,4/28/2020 18:00,2020-04-28T18:00:00Z,01-04-28 14:00,16,69,2020-04-28T18:00:00Z,,628,27632,609,2,433,29618,435,29618,0,1
20200429,IA,6843,34494,,323,,100,,74,,2428,B,4/28/2020 12:00,2020-04-28T12:00:00Z,01-04-28 8:00,148,,2020-04-28T12:00:00Z,,,,6843,467,1047,41337,1514,41337,12,0
20200429,ID,1952,26430,,,173,,73,,,1087,C,4/28/2020 19:00,2020-04-28T19:00:00Z,01-04-28 15:00,60,173,2020-04-28T19:00:00Z,28240,,,1810,35,8295,28382,8330,28382,2,1
20200429,IL,50355,206312,,5036,,1290,,777,,,A,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,2215,,2020-04-29T00:00:00Z,,,,50355,2253,12225,256667,14478,256667,90,0
20200429,IN,17182,74368,,1484,,570,,262,,,A,4/28/2020 23:59,2020-04-28T23:59:00Z,01-04-28 19:59,1065,,2020-04-28T23:59:00Z,,,,17182,594,3775,91550,4369,91550,164,0
20200429,KS,3738,25720,,,515,,198,,88,266,A,4/29/2020 10:00,2020-04-29T10:00:00Z,01-04-29 6:00,125,515,2020-04-29T10:00:00Z,,,,3738,247,1121,29458,1368,29458,1,11
20200429,KY,4375,48036,,320,1331,170,625,,,1617,A,4/28/2020 17:00,2020-04-28T17:00:00Z,01-04-28 13:00,225,1331,2020-04-28T17:00:00Z,,,,4374,229,3383,52411,3612,52411,12,50
20200429,LA,27660,128908,,1629,,,,244,,17303,B,4/29/2020 13:00,2020-04-29T13:00:00Z,01-04-29 9:00,1802,,2020-04-29T13:00:00Z,,,,27660,374,5086,156568,5460,156568,44,0
20200429,MA,60265,205353,,3856,5758,1011,,,,,A,4/29/2020 16:00,2020-04-29T16:00:00Z,01-04-29 12:00,3405,5758,2020-04-29T16:00:00Z,,,,60265,1963,9155,265618,11118,265618,252,243
20200429,MD,20849,90080,,1610,4402,586,,,,1361,A,4/29/2020 10:00,2020-04-29T10:00:00Z,01-04-29 6:00,1168,4402,2020-04-29T10:00:00Z,,,,20849,736,2408,110929,3144,110929,69,134
20200429,ME,1056,19546,,32,166,17,,7,,615,B,4/29/2020 12:00,2020-04-29T12:00:00Z,01-04-29 8:00,52,166,2020-04-29T12:00:00Z,,,,1056,16,2762,20602,2778,20602,1,3
20200429,MI,46488,158373,,2498,,997,,778,,8342,A+,4/29/2020 11:00,2020-04-29T11:00:00Z,01-04-29 7:00,4335,,2020-04-29T11:00:00Z,209855,51482,158373,45406,950,9463,204861,10413,204861,88,0
20200429,MN,7468,69650,,320,950,119,337,,,1724,A,4/28/2020 17:00,2020-04-28T17:00:00Z,01-04-28 13:00,319,950,2020-04-28T17:00:00Z,77118,,,4644,680,6402,77118,7082,77118,18,38
20200429,MO,7425,69734,,891,,,,125,,,A,4/29/2020 15:00,2020-04-29T15:00:00Z,01-04-29 11:00,318,,2020-04-29T15:00:00Z,79128,8781,70219,7425,122,3534,77159,3656,77159,4,0
20200429,MP,14,210,,,,,,,,12,D,4/29/2020 02:30,2020-04-29T02:30:00Z,01-04-28 22:30,2,,2020-04-29T02:30:00Z,,,,,0,159,224,159,224,0,0
20200429,MS,6569,59525,,677,1126,151,,69,,3413,B,4/28/2020 19:00,2020-04-28T19:00:00Z,01-04-28 15:00,250,1126,2020-04-28T19:00:00Z,,,,,227,1455,66094,1682,66094,11,38
20200429,MT,451,13077,,5,61,,,,,382,C,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,16,61,2020-04-29T00:00:00Z,,,,,0,337,13528,337,13528,1,0
20200429,NC,9948,108492,,551,,,,,,,B,4/29/2020 11:00,2020-04-29T11:00:00Z,01-04-29 7:00,354,,2020-04-29T11:00:00Z,,,,9948,380,5308,118440,5688,118440,12,0
20200429,ND,1033,24503,,28,82,,,,,437,C,4/29/2020 13:00,2020-04-29T13:00:00Z,01-04-29 9:00,19,82,2020-04-29T13:00:00Z,,,,1033,42,1771,25536,1813,25536,0,3
20200429,NE,3374,20257,,,,,,,,,D,4/28/2020 19:45,2020-04-28T19:45:00Z,01-04-28 15:45,55,,2020-04-28T19:45:00Z,,,,3374,16,10,23631,26,23631,0,0
20200429,NH,2010,18736,81,106,249,,,,,936,C,4/28/2020 09:00,2020-04-28T09:00:00Z,01-04-28 5:00,60,249,2020-04-28T09:00:00Z,,,,2010,72,529,20746,601,20746,0,3
20200429,NJ,116264,125054,617,6289,,1811,,1327,,15642,A+,4/29/2020 13:00,2020-04-29T13:00:00Z,01-04-29 9:00,6770,,2020-04-29T13:00:00Z,,,,116264,2408,4551,241318,6959,241318,328,0
20200429,NM,2974,58771,,157,509,,,,,705,C,4/28/2020 18:00,2020-04-28T18:00:00Z,01-04-28 14:00,110,509,2020-04-28T18:00:00Z,,,,2974,151,2791,61745,2942,61745,6,28
20200429,NV,4898,36130,,,,,,,,100,D,4/29/2020 10:00,2020-04-29T10:00:00Z,01-04-29 6:00,257,,2020-04-29T10:00:00Z,50526,,,4898,93,816,41028,909,41028,6,0
20200429,NY,299691,572790,,12159,76450,,,,,53238,B,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,18015,76450,2020-04-29T00:00:00Z,,,,,4585,22902,872481,27487,872481,377,1088
20200429,OH,17303,111605,,,3421,,1014,,,,B,4/29/2020 14:00,2020-04-29T14:00:00Z,01-04-29 10:00,937,3421,2020-04-29T14:00:00Z,,,,16601,1175,5027,128908,6202,128908,138,81
20200429,OK,3473,57794,,283,693,126,,,,2319,A,4/29/2020 00:00,2020-04-29T00:00:00Z,01-04-28 20:00,214,693,2020-04-29T00:00:00Z,61619,3717,57794,,63,1505,61267,1568,61267,7,37
20200429,OR,2446,52026,,227,569,56,,24,,,A,4/29/2020 11:00,2020-04-29T11:00:00Z,01-04-29 7:00,101,569,2020-04-29T11:00:00Z,,,,2446,92,3182,54472,3274,54472,9,15
